0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
5.00,0.00,0.00,0.00,0.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.08,0.00,120.00,
5.00,0.06,0.08,0.00,120.00,
0.00,0.06,0.05,0.00,15.93,
0.00,0.06,0.05,0.00,15.93,
0.00,0.06,0.05,0.00,15.93,
-5.00,0.06,0.05,0.00,15.93,
0.00,0.06,0.05,0.05,15.93,
0.00,0.06,0.05,0.05,15.93,
0.00,0.06,0.05,0.05,15.93,
0.00,0.06,0.05,0.05,15.93,
-5.00,0.06,0.05,0.05,15.93,
0.00,0.06,0.05,0.05,15.93,
5.00,0.06,0.05,0.05,15.93,
0.00,0.06,0.05,0.05,163.64,
0.00,0.06,0.05,0.05,163.64,
0.00,0.06,0.05,0.05,163.64,
-5.00,0.06,0.05,0.05,163.64,
0.00,0.06,0.05,0.05,163.64,
5.00,0.06,0.05,0.05,163.64,
-5.00,0.06,0.05,0.05,163.64,
0.00,0.06,0.05,0.05,163.64,
0.00,0.06,0.05,0.05,163.64,
0.00,0.06,0.05,0.05,163.64,
-5.00,0.06,0.05,0.05,163.64,
0.00,0.06,0.05,0.05,163.64,
0.00,0.06,0.05,0.05,163.64,
5.00,0.06,0.05,0.05,163.64,
5.00,0.06,0.05,0.05,163.64,
5.00,0.06,0.05,0.05,163.64,
5.00,0.06,0.05,0.05,163.64,
5.00,0.06,0.05,0.05,163.64,
5.00,0.06,0.05,0.05,163.64,
0.00,0.06,0.05,0.05,94.74,
0.00,0.06,0.05,0.05,94.74,
5.00,0.06,0.05,0.05,94.74,
0.00,0.06,0.06,0.05,600.00,
0.00,0.06,0.06,0.05,600.00,
5.00,0.06,0.06,0.05,600.00,
0.00,0.06,0.06,0.05,600.00,
5.00,0.06,0.06,0.05,600.00,
5.00,0.06,0.06,0.05,600.00,
5.00,0.06,0.06,0.05,600.00,
5.00,0.06,0.06,0.05,600.00,
5.00,0.06,0.06,0.05,600.00,
5.00,0.06,0.06,0.05,600.00,
5.00,0.06,0.06,0.05,600.00,
0.00,0.07,0.06,0.05,225.00,
5.00,0.07,0.06,0.05,225.00,
5.00,0.07,0.06,0.05,225.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
0.00,0.07,0.07,0.05,600.00,
5.00,0.07,0.07,0.05,600.00,
5.00,0.07,0.07,0.05,600.00,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
-5.00,0.08,0.07,0.05,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
0.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
5.00,0.08,0.07,0.07,43.90,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.07,9.42,
-5.00,4.98,1.18,0.07,9.42,
0.00,4.98,1.18,0.04,9.42,
0.00,4.98,1.18,0.04,9.42,
0.00,4.98,1.18,0.04,9.42,
5.00,4.98,1.18,0.04,9.42,
